,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,playerid,injury_start_date,injury_end_date
481,481,481,481,594795,2019-07-12T00:00:00,2019-09-12T00:00:00
482,482,482,482,605164,2019-07-13T00:00:00,2019-07-23T00:00:00
483,483,483,483,446481,2019-07-13T00:00:00,2019-07-24T00:00:00
484,484,484,484,453286,2019-07-13T00:00:00,2019-07-25T00:00:00
485,485,485,485,488984,2019-07-14T00:00:00,2019-10-31T00:00:00
486,486,486,486,453385,2019-07-14T00:00:00,2019-09-02T00:00:00
487,487,487,487,453214,2019-07-14T00:00:00,2019-10-18T00:00:00
488,488,488,488,621035,2019-07-15T00:00:00,2019-08-20T00:00:00
489,489,489,489,446334,2019-07-15T00:00:00,2019-08-04T00:00:00
490,490,490,490,591693,2019-07-16T00:00:00,2019-09-17T00:00:00
491,491,491,491,572761,2019-07-16T00:00:00,2019-08-04T00:00:00
492,492,492,492,592169,2019-07-16T00:00:00,2019-08-08T00:00:00
493,493,493,493,608331,2019-07-16T00:00:00,2019-07-27T00:00:00
494,494,494,494,575929,2019-07-16T00:00:00,2019-07-24T00:00:00
495,495,495,495,621439,2019-07-16T00:00:00,2019-07-25T00:00:00
496,496,496,496,592145,2019-07-16T00:00:00,2019-10-31T00:00:00
497,497,497,497,554430,2019-07-16T00:00:00,2019-07-26T00:00:00
498,498,498,498,650391,2019-07-17T00:00:00,2019-07-28T00:00:00
499,499,499,499,457803,2019-07-17T00:00:00,2019-08-08T00:00:00
500,500,500,500,609275,2019-07-17T00:00:00,2019-09-01T00:00:00
501,501,501,501,592200,2019-07-18T00:00:00,2019-08-24T00:00:00
502,502,502,502,571657,2019-07-18T00:00:00,2019-07-28T00:00:00
503,503,503,503,518960,2019-07-18T00:00:00,2019-07-31T00:00:00
504,504,504,504,456696,2019-07-18T00:00:00,2019-07-31T00:00:00
505,505,505,505,595375,2019-07-18T00:00:00,2019-11-01T00:00:00
506,506,506,506,571670,2019-07-19T00:00:00,2019-08-02T00:00:00
507,507,507,507,516969,2019-07-20T00:00:00,2019-08-11T00:00:00
508,508,508,508,605513,2019-07-20T00:00:00,2019-08-05T00:00:00
509,509,509,509,542882,2019-07-20T00:00:00,2019-08-11T00:00:00
510,510,510,510,592773,2019-07-20T00:00:00,2019-08-05T00:00:00
511,511,511,511,571760,2019-07-20T00:00:00,2019-08-10T00:00:00
512,512,512,512,595281,2019-07-21T00:00:00,2019-07-31T00:00:00
513,513,513,513,608723,2019-07-21T00:00:00,2019-09-01T00:00:00
514,514,514,514,622766,2019-07-21T00:00:00,2019-11-04T00:00:00
515,515,515,515,518875,2019-07-22T00:00:00,2019-08-07T00:00:00
516,516,516,516,663423,2019-07-22T00:00:00,2019-08-01T00:00:00
517,517,517,517,605540,2019-07-22T00:00:00,2019-09-17T00:00:00
518,518,518,518,543068,2019-07-22T00:00:00,2019-08-03T00:00:00
519,519,519,519,641816,2019-07-22T00:00:00,2019-08-22T00:00:00
520,520,520,520,657624,2019-07-23T00:00:00,2019-09-01T00:00:00
521,521,521,521,650490,2019-07-23T00:00:00,2019-09-29T00:00:00
522,522,522,522,621439,2019-07-23T00:00:00,2019-07-25T00:00:00
523,523,523,523,543829,2019-07-23T00:00:00,2019-08-10T00:00:00
524,524,524,524,475582,2019-07-23T00:00:00,2019-09-01T00:00:00
525,525,525,525,596142,2019-07-24T00:00:00,2019-08-10T00:00:00
526,526,526,526,543543,2019-07-24T00:00:00,2019-08-04T00:00:00
527,527,527,527,605280,2019-07-24T00:00:00,2019-08-11T00:00:00
528,528,528,528,608336,2019-07-25T00:00:00,2019-11-04T00:00:00
529,529,529,529,605483,2019-07-25T00:00:00,2019-09-17T00:00:00
530,530,530,530,468504,2019-07-25T00:00:00,2019-08-26T00:00:00
531,531,531,531,458731,2019-07-25T00:00:00,2019-08-02T00:00:00
532,532,532,532,621005,2019-07-26T00:00:00,2019-08-06T00:00:00
533,533,533,533,492802,2019-07-26T00:00:00,2019-09-07T00:00:00
534,534,534,534,571657,2019-07-26T00:00:00,2019-07-28T00:00:00
535,535,535,535,607644,2019-07-26T00:00:00,2019-08-07T00:00:00
536,536,536,536,501896,2019-07-26T00:00:00,2019-09-01T00:00:00
537,537,537,537,548389,2019-07-27T00:00:00,2019-09-01T00:00:00
538,538,538,538,571912,2019-07-27T00:00:00,2019-09-14T00:00:00
539,539,539,539,642086,2019-07-27T00:00:00,2019-09-26T00:00:00
540,540,540,540,455976,2019-07-27T00:00:00,2019-09-13T00:00:00
541,541,541,541,598287,2019-07-27T00:00:00,2019-11-01T00:00:00
542,542,542,542,518614,2019-07-27T00:00:00,2019-09-01T00:00:00
543,543,543,543,621020,2019-07-27T00:00:00,2019-08-26T00:00:00
544,544,544,544,282332,2019-07-28T00:00:00,2019-08-18T00:00:00
545,545,545,545,453286,2019-07-29T00:00:00,2019-08-22T00:00:00
546,546,546,546,571771,2019-07-29T00:00:00,2019-08-20T00:00:00
547,547,547,547,519151,2019-07-30T00:00:00,2019-08-09T00:00:00
548,548,548,548,596105,2019-07-30T00:00:00,2019-08-22T00:00:00
549,549,549,549,467008,2019-07-30T00:00:00,2019-08-06T00:00:00
550,550,550,550,621514,2019-07-30T00:00:00,2019-08-22T00:00:00
551,551,551,551,571735,2019-07-31T00:00:00,2019-09-28T00:00:00
552,552,552,552,657656,2019-07-31T00:00:00,2019-09-06T00:00:00
553,553,553,553,518858,2019-07-31T00:00:00,2019-11-01T00:00:00
554,554,554,554,621563,2019-07-31T00:00:00,2019-08-25T00:00:00
555,555,555,555,572228,2019-07-31T00:00:00,2019-08-30T00:00:00
556,556,556,556,621366,2019-07-31T00:00:00,2019-11-04T00:00:00
557,557,557,557,572033,2019-07-31T00:00:00,2019-08-16T00:00:00
558,558,558,558,660162,2019-08-01T00:00:00,2019-08-22T00:00:00
559,559,559,559,543105,2019-08-01T00:00:00,2019-08-14T00:00:00
560,560,560,560,592390,2019-08-02T00:00:00,2019-09-23T00:00:00
561,561,561,561,547943,2019-08-02T00:00:00,2019-08-11T00:00:00
562,562,562,562,605388,2019-08-02T00:00:00,2019-11-04T00:00:00
563,563,563,563,621397,2019-08-02T00:00:00,2019-11-04T00:00:00
564,564,564,564,517593,2019-08-02T00:00:00,2019-11-04T00:00:00
565,565,565,565,621439,2019-08-03T00:00:00,2019-09-01T00:00:00
566,566,566,566,501381,2019-08-03T00:00:00,2019-08-15T00:00:00
567,567,567,567,621311,2019-08-03T00:00:00,2019-09-30T00:00:00
568,568,568,568,608334,2019-08-03T00:00:00,2019-09-01T00:00:00
569,569,569,569,641933,2019-08-03T00:00:00,2019-08-30T00:00:00
570,570,570,570,429665,2019-08-03T00:00:00,2019-09-03T00:00:00
571,571,571,571,592468,2019-08-03T00:00:00,2019-08-26T00:00:00
572,572,572,572,473879,2019-08-04T00:00:00,2019-08-13T00:00:00
573,573,573,573,606273,2019-08-04T00:00:00,2019-08-30T00:00:00
574,574,574,574,642008,2019-08-04T00:00:00,2019-11-04T00:00:00
575,575,575,575,570240,2019-08-04T00:00:00,2019-11-04T00:00:00
576,576,576,576,656288,2019-08-04T00:00:00,2019-08-13T00:00:00
577,577,577,577,492802,2019-08-04T00:00:00,2019-09-07T00:00:00
578,578,578,578,435062,2019-08-04T00:00:00,2019-08-12T00:00:00
579,579,579,579,543305,2019-08-04T00:00:00,2019-10-12T00:00:00
580,580,580,580,592743,2019-08-04T00:00:00,2019-08-23T00:00:00
581,581,581,581,575929,2019-08-04T00:00:00,2019-09-03T00:00:00
582,582,582,582,518886,2019-08-05T00:00:00,2019-08-18T00:00:00
583,583,583,583,519455,2019-08-05T00:00:00,2019-08-17T00:00:00
584,584,584,584,621005,2019-08-05T00:00:00,2019-08-06T00:00:00
585,585,585,585,605200,2019-08-05T00:00:00,2019-08-19T00:00:00
586,586,586,586,435522,2019-08-05T00:00:00,2019-08-16T00:00:00
587,587,587,587,527049,2019-08-05T00:00:00,2019-09-30T00:00:00
588,588,588,588,572703,2019-08-05T00:00:00,2019-08-16T00:00:00
589,589,589,589,518618,2019-08-05T00:00:00,2019-08-23T00:00:00
590,590,590,590,429664,2019-08-05T00:00:00,2019-09-03T00:00:00
591,591,591,591,630023,2019-08-05T00:00:00,2019-09-21T00:00:00
592,592,592,592,657077,2019-08-06T00:00:00,2019-09-30T00:00:00
593,593,593,593,656669,2019-08-06T00:00:00,2019-09-02T00:00:00
594,594,594,594,445213,2019-08-06T00:00:00,2019-08-16T00:00:00
595,595,595,595,518633,2019-08-06T00:00:00,2019-09-01T00:00:00
596,596,596,596,621466,2019-08-07T00:00:00,2019-08-16T00:00:00
597,597,597,597,500743,2019-08-07T00:00:00,2019-09-01T00:00:00
598,598,598,598,621453,2019-08-08T00:00:00,2019-11-04T00:00:00
599,599,599,599,670970,2019-08-08T00:00:00,2019-11-04T00:00:00
600,600,600,600,641312,2019-08-08T00:00:00,2019-08-24T00:00:00
601,601,601,601,456034,2019-08-08T00:00:00,2019-09-01T00:00:00
602,602,602,602,595956,2019-08-08T00:00:00,2019-09-01T00:00:00
603,603,603,603,663586,2019-08-08T00:00:00,2019-09-06T00:00:00
604,604,604,604,443558,2019-08-09T00:00:00,2019-08-19T00:00:00
605,605,605,605,457803,2019-08-09T00:00:00,2019-09-01T00:00:00
606,606,606,606,594027,2019-08-09T00:00:00,2019-09-01T00:00:00
607,607,607,607,620454,2019-08-09T00:00:00,2019-11-04T00:00:00
608,608,608,608,656547,2019-08-10T00:00:00,2019-11-04T00:00:00
609,609,609,609,595918,2019-08-10T00:00:00,2019-11-04T00:00:00
610,610,610,610,666971,2019-08-10T00:00:00,2019-09-14T00:00:00
611,611,611,611,518553,2019-08-10T00:00:00,2019-08-20T00:00:00
612,612,612,612,592444,2019-08-11T00:00:00,2019-10-31T00:00:00
613,613,613,613,605501,2019-08-11T00:00:00,2019-09-12T00:00:00
614,614,614,614,607345,2019-08-11T00:00:00,2019-08-24T00:00:00
615,615,615,615,500874,2019-08-12T00:00:00,2019-09-01T00:00:00
616,616,616,616,656308,2019-08-12T00:00:00,2019-09-30T00:00:00
617,617,617,617,593144,2019-08-12T00:00:00,2019-08-20T00:00:00
618,618,618,618,605121,2019-08-12T00:00:00,2019-09-08T00:00:00
619,619,619,619,605218,2019-08-13T00:00:00,2019-09-30T00:00:00
620,620,620,620,445926,2019-08-13T00:00:00,2019-11-04T00:00:00
621,621,621,621,643603,2019-08-13T00:00:00,2019-11-04T00:00:00
622,622,622,622,541645,2019-08-14T00:00:00,2019-08-24T00:00:00
623,623,623,623,643446,2019-08-14T00:00:00,2019-08-24T00:00:00
624,624,624,624,453562,2019-08-14T00:00:00,2019-11-04T00:00:00
625,625,625,625,467055,2019-08-14T00:00:00,2019-09-01T00:00:00
626,626,626,626,543278,2019-08-14T00:00:00,2019-10-24T00:00:00
627,627,627,627,592165,2019-08-15T00:00:00,2019-09-01T00:00:00
628,628,628,628,592662,2019-08-15T00:00:00,2019-08-25T00:00:00
629,629,629,629,665487,2019-08-16T00:00:00,2019-11-04T00:00:00
630,630,630,630,435079,2019-08-16T00:00:00,2019-11-04T00:00:00
631,631,631,631,519242,2019-08-17T00:00:00,2019-10-31T00:00:00
632,632,632,632,607229,2019-08-17T00:00:00,2019-09-30T00:00:00
633,633,633,633,673633,2019-08-17T00:00:00,2019-09-08T00:00:00
634,634,634,634,542255,2019-08-17T00:00:00,2019-09-30T00:00:00
635,635,635,635,596451,2019-08-17T00:00:00,2019-09-30T00:00:00
636,636,636,636,518452,2019-08-17T00:00:00,2019-08-27T00:00:00
637,637,637,637,448281,2019-08-18T00:00:00,2019-09-01T00:00:00
638,638,638,638,642731,2019-08-18T00:00:00,2019-11-01T00:00:00
639,639,639,639,649557,2019-08-18T00:00:00,2019-08-27T00:00:00
640,640,640,640,623184,2019-08-18T00:00:00,2019-11-04T00:00:00
641,641,641,641,458015,2019-08-18T00:00:00,2019-08-27T00:00:00
642,642,642,642,592716,2019-08-19T00:00:00,2019-09-01T00:00:00
643,643,643,643,657097,2019-08-19T00:00:00,2019-11-04T00:00:00
644,644,644,644,608577,2019-08-20T00:00:00,2019-09-01T00:00:00
645,645,645,645,502117,2019-08-20T00:00:00,2019-08-30T00:00:00
646,646,646,646,570267,2019-08-20T00:00:00,2019-09-17T00:00:00
647,647,647,647,435263,2019-08-21T00:00:00,2019-09-01T00:00:00
648,648,648,648,571670,2019-08-21T00:00:00,2019-09-01T00:00:00
649,649,649,649,592717,2019-08-21T00:00:00,2019-12-02T00:00:00
650,650,650,650,621043,2019-08-21T00:00:00,2019-09-17T00:00:00
651,651,651,651,605280,2019-08-21T00:00:00,2019-09-01T00:00:00
652,652,652,652,592351,2019-08-21T00:00:00,2019-11-04T00:00:00
653,653,653,653,502042,2019-08-21T00:00:00,2019-11-04T00:00:00
654,654,654,654,519151,2019-08-22T00:00:00,2019-09-20T00:00:00
655,655,655,655,607536,2019-08-22T00:00:00,2019-09-21T00:00:00
656,656,656,656,623470,2019-08-22T00:00:00,2019-09-10T00:00:00
657,657,657,657,608385,2019-08-22T00:00:00,2019-09-30T00:00:00
658,658,658,658,542888,2019-08-23T00:00:00,2019-09-01T00:00:00
659,659,659,659,656288,2019-08-23T00:00:00,2019-11-04T00:00:00
660,660,660,660,621512,2019-08-24T00:00:00,2019-09-01T00:00:00
661,661,661,661,444482,2019-08-24T00:00:00,2019-11-04T00:00:00
662,662,662,662,605119,2019-08-24T00:00:00,2019-11-01T00:00:00
663,663,663,663,592348,2019-08-24T00:00:00,2019-09-30T00:00:00
664,664,664,664,504379,2019-08-24T00:00:00,2019-09-24T00:00:00
665,665,665,665,621237,2019-08-25T00:00:00,2019-11-04T00:00:00
666,666,666,666,608070,2019-08-25T00:00:00,2019-09-24T00:00:00
667,667,667,667,502706,2019-08-25T00:00:00,2019-09-03T00:00:00
668,668,668,668,502026,2019-08-25T00:00:00,2019-09-01T00:00:00
669,669,669,669,572039,2019-08-26T00:00:00,2019-09-26T00:00:00
670,670,670,670,608566,2019-08-26T00:00:00,2019-09-30T00:00:00
671,671,671,671,606132,2019-08-26T00:00:00,2019-09-03T00:00:00
672,672,672,672,592169,2019-08-27T00:00:00,2019-09-30T00:00:00
673,673,673,673,641627,2019-08-27T00:00:00,2019-11-04T00:00:00
674,674,674,674,452254,2019-08-27T00:00:00,2019-09-30T00:00:00
675,675,675,675,502748,2019-08-28T00:00:00,2019-09-22T00:00:00
676,676,676,676,657141,2019-08-28T00:00:00,2019-09-21T00:00:00
677,677,677,677,608717,2019-08-29T00:00:00,2019-09-17T00:00:00
678,678,678,678,606162,2019-08-29T00:00:00,2019-09-08T00:00:00
679,679,679,679,642336,2019-08-30T00:00:00,2019-09-17T00:00:00
680,680,680,680,570482,2019-08-30T00:00:00,2019-09-08T00:00:00
681,681,681,681,445055,2019-08-30T00:00:00,2019-10-31T00:00:00
682,682,682,682,571970,2019-08-30T00:00:00,2019-09-13T00:00:00
683,683,683,683,657041,2019-08-30T00:00:00,2019-11-01T00:00:00
684,684,684,684,571980,2019-08-31T00:00:00,2019-11-04T00:00:00
685,685,685,685,543521,2019-08-31T00:00:00,2019-09-30T00:00:00
686,686,686,686,669374,2019-08-31T00:00:00,2019-09-11T00:00:00
687,687,687,687,282332,2019-08-31T00:00:00,2019-09-11T00:00:00
688,688,688,688,592135,2019-08-31T00:00:00,2019-09-30T00:00:00
689,689,689,689,502043,2019-09-01T00:00:00,2019-09-10T00:00:00
690,690,690,690,664092,2019-09-01T00:00:00,2019-11-04T00:00:00
691,691,691,691,595191,2019-09-01T00:00:00,2019-11-04T00:00:00
692,692,692,692,467055,2019-09-03T00:00:00,2019-10-31T00:00:00
693,693,693,693,571657,2019-09-04T00:00:00,2019-09-18T00:00:00
694,694,694,694,606625,2019-09-04T00:00:00,2019-11-04T00:00:00
695,695,695,695,656577,2019-09-05T00:00:00,2019-11-04T00:00:00
696,696,696,696,518886,2019-09-05T00:00:00,2019-09-19T00:00:00
697,697,697,697,608339,2019-09-07T00:00:00,2019-11-04T00:00:00
698,698,698,698,641829,2019-09-08T00:00:00,2019-11-04T00:00:00
699,699,699,699,571851,2019-09-08T00:00:00,2019-10-21T00:00:00
700,700,700,700,642456,2019-09-09T00:00:00,2019-10-31T00:00:00
701,701,701,701,621439,2019-09-10T00:00:00,2019-11-04T00:00:00
702,702,702,702,643565,2019-09-10T00:00:00,2019-09-30T00:00:00
703,703,703,703,571948,2019-09-11T00:00:00,2019-10-31T00:00:00
704,704,704,704,621345,2019-09-12T00:00:00,2019-11-04T00:00:00
705,705,705,705,642721,2019-09-12T00:00:00,2019-11-04T00:00:00
706,706,706,706,605195,2019-09-13T00:00:00,2019-11-04T00:00:00
707,707,707,707,622666,2019-09-13T00:00:00,2019-09-30T00:00:00
708,708,708,708,608365,2019-09-15T00:00:00,2019-09-19T00:00:00
709,709,709,709,453265,2019-09-15T00:00:00,2019-11-04T00:00:00
710,710,710,710,621385,2019-09-16T00:00:00,2019-10-24T00:00:00
711,711,711,711,572816,2019-09-17T00:00:00,2019-10-31T00:00:00
712,712,712,712,608337,2019-09-17T00:00:00,2019-09-30T00:00:00
713,713,713,713,518586,2019-09-17T00:00:00,2019-11-04T00:00:00
714,714,714,714,650859,2019-09-18T00:00:00,2019-11-04T00:00:00
715,715,715,715,476454,2019-09-18T00:00:00,2019-10-31T00:00:00
716,716,716,716,641835,2019-09-18T00:00:00,2019-11-04T00:00:00
717,717,717,717,592229,2019-09-19T00:00:00,2019-09-30T00:00:00
718,718,718,718,666971,2019-09-25T00:00:00,2019-11-04T00:00:00
719,719,719,719,643446,2019-09-26T00:00:00,2019-11-04T00:00:00
